dataset,subject,lrt_stat,p_nested,alpha0_full,n_boot,lam_t_obs,lam_t_null_p95,p_rw_lam_t,lr_obs,lr_null_p95,p_rw_lr,bimodality_obs,bimodality_null_p95,p_rw_bimodality,alpha0_obs,alpha0_null_p95,p_rw_alpha0
NURSE,15_1596027852,8.92760456298663,0.36633663366336633,7.493738740269301,100,0.13684531906120534,3.4135165233693825,0.9504950495049505,8.92760456298663,11.630806753573733,0.15841584158415842,147.11223629860513,230.5969827604681,0.16831683168316833,7.493738740269301,4.975499068876177,0.03125
NURSE,15_1596037241,2.002623792727377,0.5445544554455446,-0.10296988177273256,100,1.702561664245489,2.987474503185839,0.32673267326732675,2.002623792727377,10.952669690126502,0.7227722772277227,52.90370678754425,300.0308056666723,0.5643564356435643,-0.10296988177273256,4.828962210846119,0.8043478260869565
NURSE,15_1596204744,5.057945909121827,0.26732673267326734,4.159458760625012,100,0.6529207565448454,3.2084314117596753,0.7722772277227723,5.057945909121827,11.628778765784812,0.4158415841584158,38.203274649959894,277.9386011595889,0.6435643564356436,4.159458760625012,8.263163402091834,0.2
NURSE,15_1596219716,5.083501175645481,0.33663366336633666,540.2699800984687,100,0.0025468590435940913,3.0995056838101807,0.8217821782178217,5.083501175645481,10.622097339795022,0.27722772277227725,-10.198312301023378,27.70807785114945,0.8910891089108911,540.2699800984687,9.178898059819016,0.012048192771084338
NURSE,15_1596222922,8.862851599178594,0.21782178217821782,35.22085367641833,100,1.0757602244793054,2.925221476293725,0.5841584158415841,8.862851599178594,10.276212798635664,0.10891089108910891,118.44378492655585,96.41157818609604,0.039603960396039604,35.22085367641833,21.169845655236802,0.02197802197802198
NURSE,15_1596547439,1.655280454485391,0.5346534653465347,0.7557560459752087,100,1.455330719468348,2.8865417834511735,0.45544554455445546,1.655280454485391,12.146301060792238,0.693069306930693,-13.894371288089701,63.006876040501425,0.9900990099009901,0.7557560459752087,10.343833056085606,0.7204301075268817
NURSE,15_1596551659,9.720683526926337,0.039603960396039604,1.6572218055045438,100,4.755031794597997,2.8356650965997643,0.009900990099009901,9.720683526926337,9.124447704756008,0.0594059405940594,30.194172180459645,287.7793713911757,0.7623762376237624,1.6572218055045438,5.2200463045152175,0.43157894736842106
NURSE,15_1596564517,0.9823127396261953,0.8712871287128713,-6.0552733141119806,100,0.9723588104131043,3.459275524511655,0.6732673267326733,0.9823127396261953,11.414985471118984,0.8811881188118812,52.66938810482611,191.98911614862484,0.45544554455445546,-6.0552733141119806,19.756837414837722,0.8913043478260869
NURSE,15_1596634348,10.382616974415129,0.5643564356435643,,100,0.0,2.612366690959895,1.0,10.382616974415129,9.193013765078557,0.0594059405940594,55.06704184308734,40.71618126737798,0.009900990099009901,,4.541258259975395,
NURSE,15_1596636683,10.650293820357433,0.06930693069306931,37.42193035186779,100,0.41245991225587814,2.9885545781482623,0.9108910891089109,10.650293820357433,9.763186976283876,0.039603960396039604,31.59871225675738,284.8531274853098,0.6633663366336634,37.42193035186779,10.357470810661196,0.020202020202020204
NURSE,15_1596648020,1.1003505888127165,0.6732673267326733,,100,0.0,2.7336333354180016,1.0,1.1003505888127165,11.570852325729799,0.7821782178217822,30.361009570536282,90.19644624710749,0.2376237623762376,,5.287512157912774,
NURSE,15_1596653112,4.04593858190627,0.4752475247524752,-3.556263717387015,100,1.5748471782849136,2.9230808796831917,0.32673267326732675,4.04593858190627,9.98070491114519,0.38613861386138615,-14.773464246728736,133.67893663753844,0.9504950495049505,-3.556263717387015,9.424738438057972,0.8764044943820225
NURSE,5C_1586886712,-0.2231907171376406,1.0,,100,0.0,2.79254386197733,1.0,-0.2231907171376406,9.199536043333282,1.0,153.3004585494241,475.9328890137108,0.44554455445544555,,6.406096554431332,
NURSE,5C_1587297777,68.98343744079102,0.009900990099009901,-3.5901974568350505,100,7.83878156070086,2.987920165060645,0.009900990099009901,68.98343744079102,11.071610243083978,0.009900990099009901,38.81221489561676,516.7951139113858,0.8316831683168316,-3.5901974568350505,10.785411807521502,0.8979591836734694
NURSE,5C_1587336033,13.078461773112124,0.7128712871287128,5.104241082353171,100,1.9327853035370395,2.957417424651895,0.31683168316831684,13.078461773112124,12.895016503429394,0.0594059405940594,25.057228680419826,33.478123457385216,0.1188118811881188,5.104241082353171,23.913471850272376,0.3956043956043956
NURSE,5C_1587569014,19.674873039880367,0.009900990099009901,-2.1935632831828444,100,8.58672941064624,3.1365039895548916,0.009900990099009901,19.674873039880367,12.232592090313753,0.019801980198019802,-19.0960919699437,379.93476447143104,1.0,-2.1935632831828444,7.736482914947645,0.900990099009901
NURSE,5C_1587593875,1.8250039485482148,0.5346534653465347,-6.745724899077607,100,0.2650765146889337,3.0147673585789994,0.8712871287128713,1.8250039485482148,10.369247525579102,0.6534653465346535,7.811702485178444,70.98702439034155,0.5643564356435643,-6.745724899077607,7.0995906455598075,0.9565217391304348
NURSE,5C_1587661745,16.035982324603765,0.9900990099009901,,100,0.0,2.7709760893707194,1.0,16.035982324603765,9.784682563837315,0.009900990099009901,14.178494740074711,226.96789554948975,0.7821782178217822,,7.224267606209855,
NURSE,5C_1587674047,2.1147430933031046,1.0,,100,0.0,2.7376289333094688,1.0,2.1147430933031046,12.751653700559965,0.6633663366336634,23.31741600183568,238.9220638081929,0.7029702970297029,,5.933849824877707,
NURSE,5C_1588974475,0.6035081615630702,0.9603960396039604,-7.710207470155776,100,0.17317662121735253,3.338974670498739,0.9207920792079208,0.6035081615630702,11.370828725318836,0.9306930693069307,117.42847518899032,195.25073614989356,0.1782178217821782,-7.710207470155776,14.233031519425465,0.9479166666666666
NURSE,5C_1589028738,8.306904507940999,0.07920792079207921,-28.38119783552428,100,2.4940092449713047,3.1174595441633075,0.16831683168316833,8.306904507940999,11.536991487819702,0.13861386138613863,304.9003608827463,425.0467079374283,0.13861386138613863,-28.38119783552428,12.811100848654808,0.968421052631579
NURSE,5C_1589199875,7.85468432946891,0.019801980198019802,-19.014827040065473,100,0.5652485415913592,2.655695592664466,0.8613861386138614,7.85468432946891,8.434354113389986,0.0891089108910891,335.35779238694386,595.9472036644545,0.24752475247524752,-19.014827040065473,9.451535939520689,0.98
NURSE,5C_1589286789,5.230793121903162,0.16831683168316833,-24.22288280760703,100,1.3115897117555124,2.8975036667070535,0.6237623762376238,5.230793121903162,12.191142154877099,0.39603960396039606,175.51842325699351,224.18395359141235,0.10891089108910891,-24.22288280760703,9.992464638195983,0.9693877551020408
NURSE,5C_1589298448,2.4491100963678036,0.5148514851485149,3.601259508604998,100,0.6281863083622872,2.56685998597878,0.7920792079207921,2.4491100963678036,9.085665308604973,0.5841584158415841,33.102765859891406,579.0947569630051,0.8118811881188119,3.601259508604998,5.367685156142308,0.18556701030927836
NURSE,5C_1589803857,39.78409676369847,0.009900990099009901,4.754421444958816,100,12.359249103871226,3.0927693149564384,0.009900990099009901,39.78409676369847,11.906385222580875,0.009900990099009901,60.76244837851482,807.256768466733,0.8217821782178217,4.754421444958816,9.830077874950774,0.1702127659574468
NURSE,5C_1589889161,1.8045708938252574,0.5742574257425742,-103.31929649076497,100,0.2157107795501026,2.6767230606107377,0.9207920792079208,1.8045708938252574,7.591130848990064,0.7029702970297029,64.61034085102528,730.6618719970501,0.7920792079207921,-103.31929649076497,10.569462773367855,0.9896907216494846
NURSE,5C_1592926305,1.0162225570758494,0.7623762376237624,-3.2480243327130767,100,0.9834996071494063,2.873540812048431,0.6336633663366337,1.0162225570758494,10.239430996605574,0.8118811881188119,28.731492492266852,416.12161278992323,0.693069306930693,-3.2480243327130767,7.730776927249974,0.9578947368421052
