dataset,subject,var_exponent,var_ci_lo,var_ci_hi,var_r2,var_p_vs_pred,var_n,ac1_exponent,ac1_ci_lo,ac1_ci_hi,ac1_r2,ac1_p_vs_pred,ac1_n,kendall_tau_var,kendall_p_surrogate,n_onsets,auc_lead3,auc_lead6,auc_lead12
NURSE,5C_1589286789,0.01919721214436103,-0.0481575815804642,0.08232172227169816,0.0020656796460437423,0.0009995002498750624,159,-0.039385439353858145,-0.10755256418644943,0.028885477258403836,0.011664591352630897,0.0009995002498750624,159,-0.287537688442211,0.4626865671641791,12,0.375,0.3923611111111111,0.4791666666666667
NURSE,5C_1589298448,-0.02558186397705813,-0.08714086272791746,0.0390611536423166,0.0011291142595979508,0.0009995002498750624,555,0.01155865772071184,-0.02756641469727083,0.05226676564686273,0.0004963524637508189,0.0009995002498750624,555,0.16703517587939698,0.07462686567164178,28,0.45652173913043476,0.5389492753623188,0.494824016563147
NURSE,5C_1589803857,-0.13836095735495582,-0.19924095383749052,-0.0835416492524209,0.02305426356067037,0.0009995002498750624,874,-0.10356713691679431,-0.1383069410887594,-0.07202746274545913,0.034573061674764205,0.0009995002498750624,874,-0.08522613065326633,0.5373134328358209,45,0.5123456790123457,0.5074074074074074,0.4431818181818182
NURSE,5C_1589889161,0.06969635536498597,0.007035471379665065,0.12978886686865648,0.007369999022723414,0.0009995002498750624,680,-0.020085718350213656,-0.05194338914419132,0.014633497147205191,0.0017445000057561251,0.0009995002498750624,680,0.40311557788944724,0.0945273631840796,20,0.5875,0.63875,0.59
NURSE,5C_1592926305,0.0948048007630173,0.01711891249825243,0.1837166696055623,0.015347288221932369,0.0009995002498750624,485,-0.010610288536258422,-0.05939488299276762,0.032843257585065226,0.0003914982392390498,0.0009995002498750624,485,0.014673366834170854,0.29850746268656714,18,0.5051903114186851,0.38408304498269896,0.4982698961937716
NURSE,5C_1593006542,-0.03367101490598732,-0.1545943599649179,0.0732491885023371,0.001700176798940393,0.0009995002498750624,167,-0.05644189248837475,-0.1235118049910718,0.003591453779438255,0.01777743598934194,0.0009995002498750624,167,0.7024120603015075,0.014925373134328358,12,0.5238095238095238,0.5714285714285714,0.25
NURSE,5C_1593018622,-0.15988943774159695,-0.3360207105969993,-0.004389005212150077,0.08073227447349433,0.0009995002498750624,49,0.06954975773695357,-0.023252307967715578,0.1676614687219821,0.039963230728322,0.0009995002498750624,49,0.1403015075376884,0.21890547263681592,7,0.5102040816326531,0.40816326530612246,0.4489795918367347
NURSE,5C_1593094946,0.17377536188503862,0.029663537720451844,0.32664077791534674,0.017008611118902714,0.0009995002498750624,430,0.1165662872486993,0.05379893650861424,0.1786355155668912,0.029075345363580165,0.0009995002498750624,430,0.025326633165829143,0.3681592039800995,27,0.44762845849802374,0.4681818181818182,0.5307486631016043
NURSE,6B_1587653438,,,,,,19,,,,,,19,0.44452039188881304,0.004975124378109453,2,,,
NURSE,6B_1588970444,-0.08952686540303686,-0.16514964926762682,-0.01056331620401519,0.013121369261566342,0.0009995002498750624,319,-0.049999074218830375,-0.1160790733798907,0.0018595979610135317,0.007795309668281347,0.0009995002498750624,319,-0.16462311557788945,0.4427860696517413,33,0.49107142857142855,0.5414285714285715,0.5594405594405595
NURSE,6B_1589052301,-0.27340381117280393,-0.4300098355305046,-0.14330447507195318,0.09670967291710075,0.008995502248875561,158,-0.3657405386779532,-0.5355677021639919,-0.18816580422733134,0.09350522241995142,0.0009995002498750624,158,-0.1777950310559006,0.06467661691542288,3,0.4444444444444444,,
NURSE,6B_1590172247,0.07429275289772312,-0.02129432768037885,0.17058552335738023,0.004950466563802888,0.0009995002498750624,409,0.11791603962618953,0.06430025525375552,0.1764418104937818,0.04160573653531497,0.0009995002498750624,409,0.07597989949748743,0.43283582089552236,24,0.5141776937618148,0.5302457466918714,0.6403162055335968
NURSE,6B_1592925729,0.1344791958433129,-0.04418223172810395,0.2427284580846192,0.03338868730468873,0.0009995002498750624,84,-0.1589344634330619,-0.3316870351399778,0.1019034596916658,0.030334165371392545,0.0009995002498750624,84,-0.2190632949274278,0.18407960199004975,10,0.42857142857142855,0.4489795918367347,0.6326530612244898
NURSE,6B_1592996203,-0.04763407583411567,-0.1305294109598543,0.03833263570300665,0.0030898399995561744,0.0009995002498750624,359,0.018279771758670252,-0.04637342616144454,0.08845275065754565,0.0007781023388921941,0.0009995002498750624,359,0.6831155778894472,0.014925373134328358,19,0.529320987654321,0.4984567901234568,0.6697530864197531
NURSE,6B_1593083317,-0.02257849230548244,-0.09915105494216243,0.07696806803438418,0.004407053681010743,0.0009995002498750624,48,0.0261400461094182,-0.10892761268118391,0.13253954868285764,0.0030120698837116625,0.0009995002498750624,48,-0.07211538461538462,0.05970149253731343,5,0.25,,
NURSE,6B_1593091155,0.01148183968393752,-0.06256955908065154,0.06131098504762758,0.0018215633875438726,0.0009995002498750624,72,0.011592449286023201,-0.08243717028141853,0.11357856659900126,0.002538161477111441,0.0009995002498750624,72,-0.3959798994974874,0.6616915422885572,11,0.4642857142857143,0.17857142857142858,0.6428571428571429
NURSE,6B_1593110897,0.05683722030733335,-0.13478813130610487,0.23746469987085653,0.007377084809269916,0.0009995002498750624,56,0.13113727670417236,0.004509247769792136,0.2564128593612218,0.0771245907688401,0.0009995002498750624,56,-0.07036279633416648,0.4527363184079602,5,0.44,0.68,1.0
NURSE,6B_1593168956,0.014663956033139976,-0.3033782395070307,0.3056485009493812,0.00030564634576862366,0.001999000499750125,25,-0.1785370300632826,-0.4188154499874713,0.008621157553754415,0.2003577240611401,0.0009995002498750624,25,-0.4963268775423472,0.2885572139303483,3,,,
NURSE,6B_1593176942,0.7389747837410315,0.5888366499113342,0.9381254695497347,0.557388824256926,0.0009995002498750624,108,-0.06424538018443755,-0.09978796662869337,-0.029960566147193498,0.10322704430219813,0.0009995002498750624,108,0.6013766272632052,0.05472636815920398,10,0.6,0.7333333333333333,0.5833333333333334
NURSE,6B_1593191957,,,,,,13,,,,,,13,-0.28144863266814485,0.014925373134328358,10,0.4074074074074074,0.25,0.4930555555555556
NURSE,6B_1593427701,0.1948768077991014,0.08638497405380431,0.30582269731321887,0.06966106891548916,0.0009995002498750624,158,-0.010594660521517085,-0.08042807676208996,0.056940784000279916,0.0006002440733288688,0.0009995002498750624,158,-0.28954773869346734,0.23383084577114427,10,0.3333333333333333,0.41975308641975306,0.5347222222222222
NURSE,6B_1593437366,0.08620669583803592,-0.013326009355221661,0.2165867042164806,0.048276727292250084,0.0009995002498750624,49,-0.06569191444303299,-0.1778033764182678,0.019728702527370075,0.036225483295385434,0.0009995002498750624,49,-0.47348303870042996,0.07462686567164178,11,0.375,0.5222222222222223,0.6875
NURSE,6B_1593446044,-0.012506608410597175,-0.11836334652983399,0.05405210686875557,0.0006324226160774474,0.0009995002498750624,182,-0.10848216138897765,-0.18452069297282336,-0.010403076681433863,0.026498065488245043,0.0009995002498750624,182,0.5242211055276381,0.009950248756218905,6,0.4166666666666667,0.4166666666666667,0.6388888888888888
NURSE,6B_1593455714,0.1943740030438983,-0.043696938607209586,0.4163668236990717,0.06201052047426874,0.0009995002498750624,41,-0.11109379945044262,-0.25672258511628043,0.008717235656576193,0.06407964691855277,0.0009995002498750624,41,-0.7993986254295534,0.7114427860696517,3,0.3333333333333333,,
NURSE,6B_1593514692,0.24553435946721955,0.15685899550852356,0.34037966590073176,0.052564428456577335,0.0009995002498750624,419,-0.1223124934472486,-0.19510430093544057,-0.05254059213154717,0.023477579451931938,0.0009995002498750624,419,-0.12130653266331656,0.472636815920398,19,0.44290123456790126,0.35648148148148145,0.2993827160493827
NURSE,6D_1594757863,,,,,,13,,,,,,13,-0.8521825396825397,0.9502487562189055,3,,,
NURSE,6D_1594831043,-0.21504545565243463,-0.35369457587449815,-0.07041308435629164,0.02728975579140811,0.0009995002498750624,232,0.4249109068800497,0.33866676426505393,0.5077271282522101,0.24457324556524185,0.08095952023988005,232,-0.4065326633165829,0.43283582089552236,6,0.5,0.5555555555555556,0.8333333333333334
NURSE,6D_1594998483,-0.15295545714024325,-0.23179890814980836,-0.08186498307281917,0.05020230866700519,0.0009995002498750624,358,0.07877619721137687,0.02690656976233865,0.14367031093289917,0.023879831277274912,0.0009995002498750624,358,-0.35316582914572864,0.6119402985074627,32,0.52,0.5744147157190636,0.4961904761904762
NURSE,6D_1595339521,0.057974555648332475,-0.07361118211616874,0.21315362002780797,0.0024190275407441177,0.0009995002498750624,201,0.013077514259218513,-0.054400759865726275,0.09346690458491856,0.0005423402175813688,0.0009995002498750624,201,-0.22522613065326633,0.1890547263681592,2,,,
NURSE,6D_1595523837,-0.011585377720588912,-0.07413861291540073,0.05641928365248301,0.0006203973906052416,0.0009995002498750624,165,0.01911743636636158,-0.030194324375609136,0.062127580125695414,0.002312611785791627,0.0009995002498750624,165,0.23326633165829141,0.06467661691542288,17,0.4714285714285714,0.5119047619047619,0.5051020408163265
NURSE,7A_1587228286,-0.08999335402998027,-0.16619245948047895,-0.0197963506678783,0.010757160077556891,0.0009995002498750624,358,0.11288293402082397,0.04383889278368735,0.20389025185091034,0.028547736490595273,0.0009995002498750624,358,0.17055276381909548,0.22388059701492538,11,0.4930555555555556,0.625,0.5416666666666666
NURSE,7A_1587326219,,,,,,11,,,,,,11,-0.44699453551912566,0.04975124378109453,3,,,
NURSE,7A_1587556854,0.05437871840235642,0.004522902732943054,0.10308903939778716,0.004757516209782063,0.0009995002498750624,697,-0.22876968158792682,-0.2902810835326971,-0.1730506831326584,0.11430621922541442,0.0009995002498750624,697,-0.09085427135678392,0.15920398009950248,21,0.4467120181405896,0.46485260770975056,0.4387755102040816
NURSE,7A_1588977047,-0.0787993864738638,-0.17463804304537955,0.021858594391088813,0.01611072761336609,0.0009995002498750624,154,0.0538216712798425,-0.019349741346496575,0.13380652205284668,0.014460643202877061,0.0009995002498750624,154,-0.06422873718015124,0.42786069651741293,12,0.6190476190476191,0.3,0.16666666666666666
NURSE,7A_1589025873,-0.030931323437647654,-0.1261487735772175,0.06695453189776376,0.0009531926212997037,0.0009995002498750624,459,-0.06013583395116031,-0.12095540796397691,-0.0012891766040687904,0.005881602298878856,0.0009995002498750624,459,0.09396984924623115,0.373134328358209,41,0.49444444444444446,0.502104377104377,0.44666666666666666
