n,true_beta0,true_beta_S,true_beta_T,true_beta_U,true_alpha0,true_alpha_A,true_lam,true_sigma,true_eps,est_beta0,est_beta_S,est_beta_T,est_beta_U,est_alpha0,est_alpha_A,est_lam,est_sigma,est_eps
100,-0.12098761978242595,0.7844308780899016,0.25085182060204025,0.21754292388680732,1.666376154797567,0.4753349604840378,0.08022526731278794,0.39492496203317595,0.07734272980899515,-11.63916891813687,6.612092565535113,1.3747801479989659,1.5501991899196605,-17.03738593855833,112.27177216997553,0.0217685870906044,0.3411987457358427,0.05039870550275816
100,-0.0733799083234074,0.7896585099022555,0.09873923517299182,0.03360108675144149,1.5760867473911302,0.16677180192000243,0.2788815340047092,0.3592753568388224,0.020724725606493723,-0.47082351272990514,0.5933235720300734,0.16690851356578007,0.28209772024406116,1.0231863479290124,1.1688243837531131,0.2825710210156472,0.364419364762584,0.044714191247637196
100,0.353312933771856,0.2713153950005418,0.3041423872073107,0.10188066492744592,1.5913033380846826,0.2652734645055953,0.14293694766383241,0.21844666373297242,0.09426283759987632,0.2001965536586376,0.37105763261173125,0.2556604140006618,0.2322348404320192,1.5738012080629704,9.636375123623482,0.14426327755600032,0.21163428533688808,0.001
100,-0.302311379348011,0.8022381178238198,0.1738794013271217,0.16211629589726018,0.9245255456484216,0.4073392772528668,0.16534379044795194,0.29591831678448655,0.060542697958338006,-0.41055275304916067,1.0216787607397988,0.06456447009312738,0.2261401786895744,0.40533802920678647,38.202551973282525,0.14047467627496865,0.2813379162669516,0.001
100,0.16017653661641695,0.7379412127484533,0.18875325705590523,0.12038610299596658,0.6337002521686244,0.4319852514152761,0.14064418264173711,0.1862872425565458,0.04937295530405471,-0.05505117473387652,0.7675873918057016,-0.06190196787081765,-0.20809938665939173,0.7318770966365824,22.32326535404289,0.26158172999923723,0.18223939471320952,0.001
100,-0.3802322059269083,0.8132021662600881,0.09370238501905326,0.22897770774430246,1.5935144968338892,1.1613154342277139,0.14858674282751524,0.16218110045374767,0.012534571792008797,-2.206460788023795,1.1744998534367523,0.548319263276193,-0.18742152527969616,-0.5050577061554329,5004.723853261099,0.13954482719400463,0.14926058683447235,0.001
100,0.07662855304676547,0.4883398946087669,0.43944340227392914,0.09222446003694468,1.5090218709128516,1.1748462930598198,0.2742142899719276,0.3876179048368448,0.05355208250159244,0.7424917765180844,0.5228890159987801,0.23783003234931913,0.13025015781877364,0.7375402808165588,1.39658790384101,0.2586583734158489,0.3643955913986579,0.05599445869327276
100,-0.13087768513654396,0.8682529777888737,0.3576728701728127,0.20105924645150774,1.3575774656072042,0.581612983642369,0.20151012607708818,0.20294738292970252,0.06927406351616697,-3.9183271246169844,1.2083281314525318,-0.21060498872607658,-0.5642300695225491,-2.9234980709588614,86.13273353061689,0.08231680566317268,0.17379845044010603,0.09572989608521425
100,-0.16546911294634656,0.8898922897460195,0.017048254904700133,0.02076614552734131,0.7138240773671373,0.10285834367421576,0.13909714105743448,0.2776401150907518,0.01760154378471997,0.09768938745887962,0.7615657927996654,-0.16381478083439854,-0.12310596071935873,1.2181975746265994,-1.6987947776674013,0.17925829962263634,0.2719493102807767,0.3
100,-0.08408074018095268,0.47658026362667716,0.47168992950192057,0.3235295170815158,1.7537317798432714,0.5058138522099996,0.06613030662239787,0.354652400080941,0.022583397521982233,4.346114421741067,1.3576350160519892,-0.8887745589308561,0.8040530890126251,1.7650635987294425,-2.4780941602907185,0.06608627238737205,0.33008135704463165,0.13901840817071537
100,0.09844785427144209,0.30934381804099265,0.02015705628282044,0.05058175187742813,1.1026763150323353,0.32197252176344404,0.16936694698321444,0.3144797344734769,0.09151608442114362,-0.15577858682567944,0.16528711053302633,-0.1980380095165805,0.04461049570132,1.1991924703971606,0.6175652585003463,0.242871845467245,0.3445920076648422,0.07823050297003091
100,0.2496128687953567,0.7823507794489155,0.24971625811076342,0.11812205323548551,0.3912968210880611,0.564171688349253,0.12564621793229808,0.29637580991945023,0.08243720147833423,0.5840837589642558,1.158618364504973,-0.44545287026064384,-0.5277419714787464,-1.1606478158417217,6.780542526339004,0.14348087996824066,0.29262890316047757,0.005724080388838437
100,-0.21698404690753056,0.29938832073710026,0.16118948975503683,0.3975779664413929,1.0284888649731019,0.4488150508260629,0.25240829345997323,0.4214996516611772,0.09072603946449795,0.7373329611328795,0.8372013749906763,0.7229584722515305,1.105440940018245,1.1982675374277691,-0.5851406480343249,0.20485236692166153,0.3731398677716585,0.3
100,-0.20934383864251116,0.5136813228589804,0.2879451395994409,0.037788530476967355,1.5145534361921844,0.4073055599282861,0.1656638949933135,0.17381857637693374,0.04236207581472102,-0.8888002132286956,0.5085955383374698,0.42311680757743525,0.08069915769503377,0.9078240430978524,102.8065758067503,0.15303082366406723,0.15705721573855516,0.3
100,-0.17777068195720416,0.3454856144139442,0.14780801804643728,0.3266987946734088,0.5674467738737687,0.11672117794260495,0.09287151735618394,0.31511638336294656,0.015562071814595888,-0.11590567452396068,-0.027482597725186526,0.24195865651732382,0.445884149658102,-0.14904759974026172,3.9391783530977507,0.21665834676647003,0.26388566868453633,0.01676588207307003
100,0.10339917696407297,0.8297995487056695,0.14898887140985856,0.3356804643366102,0.6361881873785726,0.6076498570516768,0.13986830239364845,0.22972797436800563,0.06169362994374179,0.12233473184666144,0.6418952301866724,0.18087600770379125,0.06272377299870881,1.1168559580777135,2.5956735151858545,0.16850837190547857,0.245106096672968,0.007130087532160538
100,-0.11194085213713983,0.85859691761018,0.33266132974475865,0.019129061206026334,0.6323301612082053,1.1084816606829517,0.050784441971455194,0.1535020216082411,0.08135806808542545,0.07750489977017685,0.46349719445300974,-0.043393606723577,0.11416580631323249,1.4792250884281888,-10.968176548668684,0.1541267251702825,0.1344579845694816,0.12654357231739927
100,-0.2621399915811866,0.8158047444836858,0.2250171167541694,0.01698282296918299,0.7142262268315169,0.13654115140827114,0.21481343614869242,0.17755296879159116,0.06858007735701428,-0.33647230054697225,0.8335641317218444,0.17834507151844173,-0.05214981924403014,0.0005697110295019176,2.5463860163835403,0.22456920029238886,0.18408056650329474,0.03724759267723663
100,0.13034655092576353,0.42142484126162927,0.4246297644224956,0.1101504762164709,1.5810879107986124,0.6534224102438594,0.22164499214019262,0.2662917180917357,0.07287169176174563,-0.16353788468703695,0.5835009857487057,0.24191324051727697,-0.05860629033319405,1.4599324035875934,-2.897169662105597,0.2862111669095009,0.23030702758257957,0.04243513388992814
100,0.11328429778891491,0.2375288803092451,0.01639749805137153,0.009081633928733712,0.531150417642511,0.5488816315649141,0.13800887343496088,0.24897833365123806,0.04051176102933662,2.336045170649811,1.4339728706987698,-1.1679475140670084,2.350307008429726,-0.9622826689182068,-3.837966011898673,0.04464092049741385,0.23576246657585426,0.3
100,0.04152175988799983,0.21940934040972826,0.06603087548708408,0.16051261977769293,1.0307028767075173,0.9380970944954645,0.15643415263418992,0.3732467465748277,0.04643878865454363,0.0037822146355787067,0.5207987851921252,0.16416752894210113,-0.17010547296205814,0.8640890364527086,0.5787043794377227,0.1696369494438625,0.40854636118352494,0.3
100,0.04057678605289572,0.3583830737293414,0.3457975807140449,0.29460954664057737,1.2458568722020744,0.5910493092751161,0.11352789432647648,0.26952713091893066,0.058454547371119665,-0.33939743763080543,0.8600810744438866,0.31708593689721987,0.36066401235796536,1.0202506978211325,0.4378915610410881,0.12097249356225448,0.2612643852153655,0.2957817589428179
100,0.12190840693154448,0.27871570995383405,0.1800301448314212,0.0636101914374435,1.7759211385293452,0.4857922406026842,0.07494099631684593,0.363687886049469,0.03355255164062912,1.4357166113311277,0.7436970458269558,1.0817315007053552,0.2885106273408894,2.6075226837310574,-2.4763775511746005,0.07764163708857204,0.3786755322350958,0.14896940366758543
100,-0.3597281573465959,0.8386006891961733,0.1785179153667421,0.1197512130005912,0.44310613923069453,0.6186845311432952,0.14545561800663703,0.2895773529377521,0.0454491523913407,-2.030701090535222,1.2407095303912785,0.7233510917348918,1.652592970145096,-2.7861209796693185,2.846705686966398,0.0824567323102282,0.2896879589877294,0.3
100,-0.019948709850561464,0.8776472535421864,0.14304638460116975,0.1292327929810862,0.9417811888859704,0.8085097247660354,0.13460664868172428,0.32550824083300656,0.06317244765501641,1.4818046328829784,0.7608320030507663,0.8166901005927988,0.011623649832716658,2.402184040526538,-1.5190493672131447,0.1290868067102123,0.3038319968917784,0.07162650439573547
100,0.027638294213473025,0.8324386429891764,0.08426592053773568,0.3885472088387647,0.6958033909190113,0.6867770785215499,0.10469754280666362,0.27129906122362024,0.09365892325955005,0.29432294826534816,1.3804677659522568,0.3938935677851462,0.48344869227168824,0.7105969319070503,0.6797903525613281,0.11052579042662364,0.3041557899388582,0.3
100,-0.14394822304157462,0.8429236976205738,0.3810909717447038,0.06062798753207743,0.43441327210810804,0.2816494551298569,0.07553383221054243,0.38054997343495633,0.062449858518316234,-1.7997176083656208,1.573149691757245,0.6233073366345022,-0.9522456799844067,-0.004189182063479853,-4.663675306259164,0.08019703090795928,0.439529102725894,0.16955132863854738
100,0.3356237341701104,0.5596517196562777,0.04092130844712072,0.020344598796420546,1.5723175276467225,1.0489032857115546,0.23371535857962017,0.28326923798901615,0.09869992967910357,0.47689546038310593,0.202895011013536,0.012038925714737138,0.24443364628674574,1.3096319294432366,1.223024132952969,0.23836322675787566,0.2524875361170149,0.06666339366521623
100,-0.14029758725157554,0.4337547137435781,0.011288367292470958,0.2616277929700575,1.1661536857941257,0.44694189144052876,0.2043389906563864,0.27669784056111674,0.011896353443811559,0.10198989106516558,0.4811885240276675,0.1358529369364996,0.6298001842565282,1.2613867206945069,-1.5466670473111968,0.22016009065427444,0.26019251688335426,0.05983426505193951
100,0.2551386091681057,0.3656662048776067,0.0003590051845050457,0.2992071491145064,0.6847993144295779,0.6068501438634567,0.20943553622423844,0.15136408956479858,0.06865515472947949,0.0768272971525075,0.3589910719632859,0.0005728240140049171,0.1782142598033539,0.5871321587679781,0.7805045193204714,0.28483386765558544,0.15375813089339133,0.2075425645037202
100,0.3511789292661154,0.286824824752152,0.010806219579928111,0.028276917475951804,0.5948219080378527,0.8713810540446424,0.27410313705054384,0.22904226054408355,0.07030115530135662,1.8973385133004235,0.2461064725229927,0.32695993756072494,0.17758745520634223,-0.38116377208715724,0.6688378382274052,0.2501643035916926,0.22819413194098995,0.0578181437396529
100,0.09106316787383734,0.7280202321214888,0.1922504653335817,0.16545013120693042,1.4885292267243189,0.11487482160056557,0.2436057869786108,0.2479640717605675,0.07244244497951724,-0.3922158149545744,0.7901641721638768,0.12674233756410624,0.28813046869133296,0.9529628184633502,0.9625739076349324,0.2273479281153975,0.22230370716278727,0.13927996809622603
100,-0.0951242881995486,0.5023467166475943,0.08699569398276202,0.24033333920195765,1.6962603989204528,0.9197311581858131,0.2604977173452136,0.19790611889179777,0.017968792667116668,-2.398466306399716,0.05321306039729179,0.15065755108485956,0.13753694467604613,-0.9875051399325658,8652.18498845694,0.18963744973212177,0.20180427858546268,0.001
100,-0.390736854137048,0.5378254052101599,0.0751642325575278,0.06893740981334272,0.8905883253676705,0.15044741729396358,0.24298348987099344,0.3428263793614885,0.047641555890666674,-0.04893342561765398,0.5726117997999541,0.2517948063830389,-0.24358118832457143,0.42773247568333794,101.8586800100958,0.2719584832467926,0.2945933048010892,0.001
100,-0.06091314357709782,0.7987806967564228,0.25375017190070465,0.1685446025196066,1.2664444877381262,0.39985078552657294,0.13446465374939037,0.41744523627443153,0.05102313905303962,-0.7719782496321068,0.2682694692683893,-0.06191407586707053,0.6634671748469698,2.6517360719780543,-18.095725549948167,0.12884886514186866,0.4084879002646294,0.0051252215839407145
100,0.2524888981810416,0.30332945071523626,0.16903710038458147,0.3934050633000612,1.6497965530279792,0.716294867507053,0.07700547843837943,0.3376365292946792,0.01617098148487585,0.3918708231569653,0.08218431487547583,1.0679403663648233,0.21836201838168962,1.9317826945096206,0.15983449422696952,0.12543841518768692,0.31974330726225736,0.123058107881938
100,0.130425859893476,0.7156407219449312,0.3393123220983076,0.20626116074649625,0.44435330001655277,1.08884055558738,0.19950416531063386,0.29525756604054454,0.06171905098161146,0.2043385743296454,1.0733906583314445,0.5097961096246303,0.3681030778451372,-0.02785687609374728,1.2409991774361715,0.20845165323056425,0.25849092088303827,0.10002957625555708
100,-0.14907937107410085,0.23816650146247276,0.19597771754115484,0.03898414978934035,1.5291262324112,1.0975572813641887,0.07522399517294712,0.2807004451324143,0.08507475966988211,-4.239693686862137,0.037268349397822254,0.43714433625534177,0.042110996050381835,-2.3433377301304903,-37.42033429368595,0.0754844946621395,0.2595896881175655,0.3
100,-0.02112410253961261,0.2654221537616953,0.15320896790558897,0.349140279714655,1.1179204342942985,1.146930848601363,0.19079229861124913,0.17838327006455457,0.07974890229096152,7.625663134016229,0.224590764793352,0.8019196726697857,0.477788420428837,-2.743561462337756,12.291558662923798,0.09981853945675916,0.1810161130001892,0.001
100,-0.2550196771867289,0.6304181640999347,0.35329634948609817,0.39437595374944134,0.7700245942797137,0.20272143969579287,0.14388929888426014,0.38656662990010926,0.03398200479647991,-1.0019396161927816,1.4765582322803785,0.1609693786736516,0.3736073726502376,1.0528675266759033,-113.25635569102784,0.14823784504408274,0.3796823975574948,0.001
100,-0.012083623125717646,0.35146817941561354,0.11794075566476708,0.03574741997108384,1.6384041302661736,0.7978255344005217,0.055684108498554485,0.3082759430067303,0.06777525239004041,-1.9465393672828168,-0.3203921802629805,1.257571640296091,-0.013418967950153038,-3.0006629139791934,28.980274716704834,0.04723341503810251,0.28424771589288067,0.016993979897452577
100,-0.059523064905739,0.36258954361092743,0.4342389340025122,0.3462260063763114,1.4089127580018783,1.1353023464607743,0.2090707998321023,0.17530443274511426,0.08945267702863577,-0.8481703112752561,0.3711746894714103,0.4998491828796995,0.12028750764238842,1.9303379622294004,1.155608668319494,0.2314787775905939,0.1784768428722001,0.05709106442918454
100,-0.33543224219835993,0.6007311255556482,0.059196288492585625,0.2024364224246527,1.770995868432027,0.6496550333977157,0.19220813409971776,0.3216208903324018,0.09618110065690048,-0.1864515797698797,0.8069593882472001,0.35026320206149175,0.41482573086341545,1.5367446902722366,1.0779688347046026,0.2027871430556754,0.28351993456511265,0.029441107254588154
100,0.205012519620017,0.4852955827185246,0.2814572424455295,0.02894138883969002,0.9294105385746358,0.97219832943906,0.23794665102852414,0.289594672339361,0.02558639911983636,0.06816000521273227,0.4277851585665241,0.1702410586572053,0.10003514118994664,0.8961413383641164,0.37558256965613634,0.34563232158465523,0.23009156518586515,0.09910380351630091
100,-0.2211247364559017,0.2642812320456905,0.3164145772635061,0.09036535503184742,1.7068094062052108,1.19050567501302,0.23316852915282937,0.15961188423661452,0.04027322415424822,-6.692366491762661,0.5340824955069742,0.4867938210520203,-0.19888124359196838,-3.020870443884261,-146.53053160132453,0.11892462100118034,0.1306160428321236,0.3
