dataset,subject,lrt_stat,p_nested,alpha0_full,n_boot,lam_t_obs,lam_t_null_p95,p_rw_lam_t,lr_obs,lr_null_p95,p_rw_lr,bimodality_obs,bimodality_null_p95,p_rw_bimodality,alpha0_obs,alpha0_null_p95,p_rw_alpha0
EXAM,S7,6.764522476217735,0.04950495049504951,-10.592869301564951,100,4.896756393578835,2.894543797346711,0.009900990099009901,6.764522476217735,10.625191847467969,0.21782178217821782,119.73615051861543,288.63767990469887,0.27722772277227725,-10.592869301564951,22.990802791127688,0.8586956521739131
EXAM,S7,0.7681271400313108,0.8514851485148515,-19.94469877964894,100,2.376452627475286,3.285354410623489,0.27722772277227725,0.7681271400313108,12.63154889207567,0.9405940594059405,13.200339780002423,236.334971557739,0.8316831683168316,-19.94469877964894,28.2105107523751,0.968421052631579
EXAM,S8,30.044851856236164,0.009900990099009901,-44.82953298684314,100,2.1101083352740155,2.957736649022017,0.22772277227722773,30.044851856236164,12.265095809526525,0.009900990099009901,16.96945176754116,349.3288093359986,0.7128712871287128,-44.82953298684314,36.270658235834546,0.9591836734693877
EXAM,S8,5.902372274706295,0.06930693069306931,,100,0.0,3.0190404483633415,1.0,5.902372274706295,9.930363247243074,0.15841584158415842,621.3199189525649,219.86490395255274,0.009900990099009901,,26.933444019734285,
EXAM,S8,32.5010957042507,0.019801980198019802,-47.60138691636962,100,1.6379782776105383,3.0786732305390334,0.43564356435643564,32.5010957042507,9.178129277590909,0.009900990099009901,21.97547719759268,210.22494003453957,0.6831683168316832,-47.60138691636962,34.2971168570064,0.9361702127659575
EXAM,S9,14.195380886872499,0.1485148514851485,,100,0.0,2.8917388063055687,1.0,14.195380886872499,9.453825847939934,0.0297029702970297,-14.61714847823896,276.27972648651564,0.9504950495049505,,34.73828602627777,
EXAM,S9,2.454447763699136,0.297029702970297,-9.652696288515207,100,3.7225291798313007,2.8411149850783572,0.019801980198019802,2.454447763699136,9.51845872133269,0.6138613861386139,123.32340665667289,275.9680747878879,0.25742574257425743,-9.652696288515207,16.188710246489965,0.9393939393939394
EXAM,S9,5.926871420115958,0.0594059405940594,-36.01997318221046,100,1.6444933344336101,3.3923869932381026,0.44554455445544555,5.926871420115958,12.50495732858442,0.24752475247524752,22.59719173284293,289.0140154427993,0.7524752475247525,-36.01997318221046,23.3291177231635,1.0
NURSE,15_1594140175,0.39609113973381227,0.8415841584158416,-137.91724063667647,100,0.4074326510630521,2.8528226601917486,0.8316831683168316,0.39609113973381227,9.757206434643013,0.9306930693069307,-10.119930002615888,172.48662835742883,0.9504950495049505,-137.91724063667647,21.143061830985655,0.989010989010989
NURSE,15_1594149654,-0.22456978326630406,0.7128712871287128,,100,0.0,3.0793701775249,1.0,-0.22456978326630406,11.893348210427899,0.9801980198019802,-10.808500646536288,39.54285463958453,0.9108910891089109,,24.618441936160895,
NURSE,15_1594213322,5.585003709336661,0.06930693069306931,-312.84865765341215,100,0.11370853776471643,2.9964468013117598,0.9504950495049505,5.585003709336661,10.973752027361314,0.33663366336633666,-14.3074549645886,99.69833657211328,0.9801980198019802,-312.84865765341215,32.12392093712518,1.0
NURSE,15_1594220239,8.731653959411233,0.039603960396039604,-344.75830645993034,100,0.3737385332096701,3.059683420961309,0.801980198019802,8.731653959411233,9.976612834385355,0.13861386138613863,-11.311724782115789,267.6638592003761,0.9603960396039604,-344.75830645993034,31.48806130323965,1.0
NURSE,15_1594238057,0.07684445467646128,0.2376237623762376,,100,0.0,3.0481978858213434,1.0,0.07684445467646128,11.339014037589536,0.9702970297029703,-12.347511097077984,49.79648698582426,0.9306930693069307,,31.763109467329585,
NURSE,15_1594298975,1.6231724957365259,0.5544554455445545,-456.4341927866706,100,0.19994390547965415,3.30380702987051,0.9108910891089109,1.6231724957365259,12.97498989914545,0.7128712871287128,-14.16557512882514,282.6423677029317,0.9801980198019802,-456.4341927866706,43.49431105544355,1.0
NURSE,15_1594311202,10.051652046693334,0.019801980198019802,-206.12079409907244,100,0.5162345908826891,3.0402434145958783,0.8514851485148515,10.051652046693334,12.310360534951801,0.13861386138613863,-15.826360131317188,252.70786578535274,0.9801980198019802,-206.12079409907244,32.7938030362732,1.0
NURSE,15_1594325201,2.0721469339908936,0.039603960396039604,,100,0.0,2.817390496666249,1.0,2.0721469339908936,9.613885512080419,0.693069306930693,-13.574432625915847,124.01500712204869,0.9702970297029703,,25.556089644752973,
