dataset,subject,var_exponent,var_ci_lo,var_ci_hi,var_r2,var_p_vs_pred,var_n,ac1_exponent,ac1_ci_lo,ac1_ci_hi,ac1_r2,ac1_p_vs_pred,ac1_n,kendall_tau_var,kendall_p_surrogate,n_onsets,auc_lead3,auc_lead6,auc_lead12
NURSE,6B_1593110897,0.0021633532644220093,-0.07906752011762448,0.06684416515719242,8.662930698480487e-05,0.0009995002498750624,78,0.06369820621919837,-0.11694672013125222,0.23460510783726757,0.007752529074783844,0.0009995002498750624,78,0.41801105809285766,0.004975124378109453,27,0.5248917748917749,0.5454545454545454,0.6126984126984127
NURSE,6B_1593176942,-0.01095825770489923,-0.11983308691982304,0.08113653346698307,0.0009126248676414857,0.0009995002498750624,71,-0.04847086504549973,-0.21207171473326433,0.13042229541503988,0.003888731855461348,0.0009995002498750624,71,0.15502020050875354,0.03980099502487562,26,0.5346320346320347,0.48522727272727273,0.47198879551820727
NURSE,6B_1593191957,-0.04067622559081504,-0.10899295132135166,0.0038469240877004166,0.02996953397430319,0.0009995002498750624,85,0.05908095309376583,-0.10155174908064696,0.21587651148218454,0.006178160594269714,0.0009995002498750624,85,-0.07982261640798226,0.208955223880597,22,0.4853801169590643,0.48355263157894735,0.5740740740740741
NURSE,6B_1593427701,0.01614008195498678,-0.009318351860428656,0.04682638555316946,0.009623183465851757,0.0009995002498750624,136,0.049363851285103594,-0.03553728620797668,0.1348829954767406,0.009385059382964307,0.0009995002498750624,136,0.12693467336683417,0.06965174129353234,42,0.5103129445234709,0.5270676691729324,0.5393120393120393
NURSE,6B_1593437366,0.06502997973380135,0.006510208025440477,0.09978784230624393,0.10955807040323803,0.0009995002498750624,35,0.053265606837210815,-0.17000473830620577,0.7365792050095993,0.0026785372547333797,0.1359320339830085,35,-0.27568084089823214,0.26865671641791045,16,0.45,0.4034090909090909,0.31666666666666665
NURSE,6D_1594757863,0.09718824513867566,0.019709257348772803,0.15960564519293569,0.09800025872388196,0.0009995002498750624,40,0.30515647084628905,0.10776321950842109,0.4612573625364614,0.19495174547923844,0.013993003498250875,40,-0.39384920634920634,0.43283582089552236,9,0.2833333333333333,0.20833333333333334,
NURSE,6D_1594831043,-0.10504835835717984,-0.15500460392235882,-0.04640492640863318,0.1411125390079979,0.0009995002498750624,78,-0.03897312621151553,-0.31187417277885715,0.2004252353183833,0.001203537953862912,0.0009995002498750624,78,-0.006231155778894472,0.05472636815920398,31,0.5102040816326531,0.5271164021164021,0.4580745341614907
NURSE,6D_1594910470,0.03435197059381791,-0.002328702107953234,0.07372900575945167,0.014451198932906136,0.0009995002498750624,196,0.04587215324949013,-0.058672853254371694,0.1444653821546222,0.0037254673344828478,0.0009995002498750624,196,-0.6205025125628141,0.5870646766169154,95,0.4998805542283803,0.4803679466600815,0.47163301814464603
NURSE,7A_1587228286,-0.12593384400568597,-0.26298229516415594,-0.000476044263847746,0.05723727593640152,0.0009995002498750624,61,-0.08394804291305012,-0.3667444106690959,0.2167408903391994,0.004341929636674911,0.001999000499750125,61,-0.350251256281407,0.5870646766169154,77,0.4841549295774648,0.5026167471819646,0.5020273154075972
NURSE,7A_1587298286,0.04156758539518279,0.017570707856950595,0.06788413270637622,0.013341179565527914,0.0009995002498750624,274,0.09542814530948564,-0.04927285871894824,0.37086702688809275,0.005070172969160888,0.0079960019990005,274,0.5495477386934673,0.004975124378109453,52,0.48404255319148937,0.5305555555555556,0.5512122711528946
