dataset,subject,n,beta0,beta_S,beta_T,beta_U,alpha0,alpha_A,lam,sigma,eps,identified,mean_a,mean_b,pct_bistable,nll,aic,cusp_identified,lam_t,lam_p_nominal,pct_calm,pct_focused,pct_stuck,pct_overloaded,pct_recovering
EXAM,S7,654,0.07823243197123834,-11.268176650234903,-2.3323438542931596,-3.3307252904665683,-35.82878323520081,14.943941334043908,0.016773415623791022,1.2618409514216473,0.28268739957844646,True,-25.08313707880101,-12.255830538236703,0.0015290519877675841,1078.4362000392036,2174.8724000784073,True,2.3197258864242247,0.010333265743370991,0.37003058103975534,0.154434250764526,0.0,0.47553516819571867,0.0
EXAM,S7,412,-7.50144281825465,-4.682961178077697,0.6415458382567327,-5.791968355867634,-10.592869301564951,10.822650444165042,0.03955286528986443,1.1860606992874898,0.201672235720971,True,-5.716217436619522,-13.555500204794528,0.0,653.3157410586884,1324.631482117377,True,4.896756393578835,7.057515595201263e-07,0.42718446601941745,0.08009708737864078,0.0,0.49271844660194175,0.0
EXAM,S7,360,8.397286888565773,-12.941462254692103,0.0007523676875928447,-5.424236764386397,-19.94469877964894,2.293236751542496,0.023868080271043646,1.3170709198124737,0.3,True,-18.276764691255995,1.1337315455768828,0.0,608.2712206474554,1234.5424412949108,True,2.376452627475286,0.009007144731142676,0.35,0.15833333333333333,0.0,0.49166666666666664,0.0
EXAM,S8,596,-5.4327377633927805,-24.532595954682037,-2.1806190836630877,-3.5139190323489564,-44.82953298684314,14.812349879878003,0.015830238106548745,1.3882655127336774,0.15639939092560137,True,-32.83872037387365,-6.711803793275511,0.0,1039.4612328111984,2096.922465622397,True,2.1101083352740155,0.017635415714369877,0.34731543624161076,0.17114093959731544,0.0,0.4815436241610738,0.0
EXAM,S8,359,,,,,,,0.0,1.628778730148783,0.010913127856395144,False,,,,682.6233098370866,1383.2466196741732,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
EXAM,S8,332,-3.725576495699621,-20.239868100216157,-3.4319530889013805,-7.041179513642822,-47.60138691636962,15.403869077431398,0.017398932209696214,1.4155519585250045,0.3,True,-35.08532905851797,-8.838713732627312,0.0,584.6976194937678,1187.3952389875355,True,1.6379782776105383,0.05119848548948504,0.3072289156626506,0.1897590361445783,0.0,0.5030120481927711,0.0
EXAM,S9,473,,,,,,,0.0,1.548522646793604,0.3,False,,,,876.145222659857,1770.290445319714,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
EXAM,S9,422,-8.543909548405095,-1.579006202884236,-0.8220022170129155,-2.1542924204418794,-9.652696288515207,7.4163959162341735,0.029446439505348195,1.2101577021325591,0.3,True,-6.116998761178435,-12.07592837590989,0.0,677.6791602146004,1373.3583204292008,True,3.7225291798313007,0.0001122552783591499,0.3886255924170616,0.10900473933649289,0.0,0.5023696682464455,0.0
EXAM,S9,414,13.79377670848308,-4.313918278717161,-4.531795416795651,-5.634288831260068,-36.01997318221046,10.123515968299335,0.016647843002548766,1.4072092765758226,0.05109249026652773,True,-28.37070461322108,3.8863208653211543,0.0,727.1059274567627,1472.2118549135255,True,1.6444933344336101,0.050424180974234754,0.32367149758454106,0.17149758454106281,0.0,0.5048309178743962,0.0
NURSE,15_1594140175,260,21.92249882857259,-15.89272858234437,1.9820084724302598,-4.7886403023934685,-137.91724063667647,-169.14327121280198,0.004863327264954681,1.6058436749064184,0.001,True,-152.32444617739435,17.538007959334703,0.0,490.18024170898775,998.3604834179755,True,0.4074326510630521,0.34201807072531876,0.2692307692307692,0.25,0.0,0.4807692307692308,0.0
NURSE,15_1594149654,70,,,,,,,0.0,1.5133988293477714,0.3,False,,,,126.49746091210147,270.99492182420295,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,15_1594213322,183,-36.15627847917678,55.17852302470146,34.513308627795226,83.9553673972569,-312.84865765341215,-410.66393688170115,0.0016397393722579771,1.7302699192663413,0.04125739407370103,True,-585.814031768263,14.741212128076134,0.0,358.0333033079334,734.0666066158668,True,0.11370853776471643,0.4547995941959707,0.29508196721311475,0.22950819672131148,0.0,0.47540983606557374,0.0
NURSE,15_1594220239,495,8.380095576798094,-58.576514806321036,49.50896227727146,-4.438252592836419,-344.75830645993034,156.00135784652002,0.0034926124780790446,1.6407748025964433,0.021257091317177533,True,-232.9706047084877,17.386857098052367,0.0,945.5689094172196,1909.1378188344393,True,0.3737385332096701,0.3543807504787969,0.26262626262626265,0.24242424242424243,0.0,0.494949494949495,0.0
NURSE,15_1594238057,101,,,,,,,0.0,1.6392205142934286,0.04695901268284347,False,,,,191.31593658892118,400.63187317784235,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,15_1594298975,402,40.25766596980999,-80.60845270229191,-54.40371763571593,13.650390159242422,-456.4341927866706,126.02822024469287,0.0019308146608035613,1.7166519399266518,0.009065127526467502,True,-382.5673369725033,38.29473616627832,0.0,785.6850665772547,1589.3701331545094,True,0.19994390547965415,0.4208138038262651,0.2537313432835821,0.23134328358208955,0.0,0.5149253731343284,0.0
NURSE,15_1594311202,465,-8.839890599246663,-36.6821078493414,-11.767339528280997,1.944250283118406,-206.12079409907244,52.24840904400561,0.004756537002759422,1.7426037910286265,0.10081430643839878,True,-166.6080834980817,-10.715372071958285,0.0,916.0839972166725,1850.167994433345,True,0.5162345908826891,0.3029701305514003,0.2838709677419355,0.221505376344086,0.0,0.4946236559139785,0.0
NURSE,15_1594325201,198,,,,,,,0.0,1.6068545374860288,0.024805516699921596,False,,,,372.96376826823496,763.9275365364699,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,15_1594380033,285,,,,,,,0.0,1.74526962185065,0.05001208042773621,False,,,,561.1407149955932,1140.2814299911863,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,15_1595334888,251,,,,,,,0.0,1.6813357634524693,0.06397914121620488,False,,,,484.63177699764304,987.2635539952861,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
