dataset,subject,n,beta0,beta_S,beta_T,beta_U,alpha0,alpha_A,lam,sigma,eps,identified,mean_a,mean_b,pct_bistable,nll,aic,cusp_identified,lam_t,lam_p_nominal,pct_calm,pct_focused,pct_stuck,pct_overloaded,pct_recovering
WESAD,S14,184,14.571369739023345,4.412555210900484,-0.872103612587322,-0.34471835947099183,10.655436497405102,-20.102424191460514,0.005848093430877061,0.4241302467713621,0.3,True,0.37876444911451373,16.47951869127039,0.21739130434782608,102.70396419573316,223.40792839146633,True,0.7596945433128415,0.22422678131946228,0.1358695652173913,0.14673913043478262,0.15217391304347827,0.5652173913043478,0.0
WESAD,S15,175,52.95644047394743,27.587607533965688,17.373147128365297,0.8321114535812568,79.05587605681997,-2655.5649909603953,0.0007981580513204139,0.08920610220856605,0.001,True,-0.7472901041836147,59.94426458014609,0.6171428571428571,-173.62890987313276,-329.2578197462655,True,0.3093092730351288,0.37873592677373,0.022857142857142857,0.005714285714285714,0.2,0.7714285714285715,0.0
WESAD,S16,187,30.608332985606815,18.984689842718563,19.41066452420381,-9.623769247976792,94.67348180404605,-1367.6727786374588,0.000807721106867996,0.08234448885962743,0.001,True,-23.580911807043144,34.77952087566733,0.40641711229946526,-200.49036994789768,-382.98073989579535,True,1.008925591761442,0.15718610292678445,0.12299465240641712,0.10160427807486631,0.22459893048128343,0.5454545454545454,0.0053475935828877
WESAD,S17,197,,,,,,,0.0,0.18612791706399176,0.0019022638303127738,False,,,,-51.42698612865003,-84.85397225730006,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
EXAM,S1,779,,,,,,,0.0,0.053158085956448886,0.001,False,,,,-1179.0951909375167,-2340.1903818750334,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
EXAM,S1,372,,,,,,,0.0,0.27269236244064465,0.3,False,,,,44.34471604033083,106.68943208066166,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
EXAM,S1,371,16.11283035942812,2.880989278927731,-2.5022818562723574,0.9281892305949851,35.82111880655065,-77.09313674145201,0.005783012293990375,0.09840783622436401,0.05016524393456252,True,5.612717545897727,15.532615572481516,0.48517520215633425,-332.88763413153384,-647.7752682630677,True,2.6235620986583275,0.004534308506069407,0.04043126684636118,0.01078167115902965,0.2991913746630728,0.6495956873315364,0.0
EXAM,S10,769,,,,,,,0.0,0.08061920097444396,0.19573723788223918,False,,,,-844.093362544657,-1670.186725089314,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
EXAM,S10,389,,,,,,,0.0,0.08686884574432774,0.3,False,,,,-397.4739064848882,-776.9478129697764,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
EXAM,S10,433,,,,,,,0.0,0.04970948137282414,0.001,False,,,,-683.6922973931956,-1349.3845947863913,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
EXAM,S2,844,6.079156514030144,-4.89821953010798,3.7691993986820513,-2.60981747400986,38.686875509349214,-33.803696952775844,0.00200530324384216,0.1792400729408114,0.01735660152600165,True,11.457057329626329,8.148644327945776,0.5177725118483413,-252.9764170350608,-487.9528340701216,True,2.222213144070558,0.013267913387289703,0.004739336492890996,0.030805687203791468,0.2014218009478673,0.7630331753554502,0.0
EXAM,S2,399,8.742728564446114,3.19131296732998,3.3153849024468696,0.9350659975287953,25.617929023639064,-25.03764819237113,0.00792966103469396,0.34495429424958607,0.0243596846452584,True,9.636678177459183,9.90645147680498,0.543859649122807,141.1288824525588,300.2577649051176,True,2.3923694285021746,0.008605671950002336,0.005012531328320802,0.06015037593984962,0.2957393483709273,0.6390977443609023,0.0
EXAM,S2,462,,,,,,,0.0,0.2563747033813633,0.3,False,,,,26.656547589259027,71.31309517851805,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
EXAM,S3,860,,,,,,,0.0,0.1976850547041704,0.05040032693962738,False,,,,-173.6396466747741,-329.2792933495482,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
EXAM,S3,407,8.714129872561378,-1.9096072856935824,-4.412505040682966,-5.862469830859291,23.344259314890596,-36.57302960021283,0.0036587935385921032,0.2552861953719553,0.005436704263269809,True,6.541692898013056,6.370597575390597,0.33415233415233414,21.748812959396076,61.49762591879215,True,1.920491072068529,0.027754176403033088,0.09828009828009827,0.16216216216216217,0.24324324324324326,0.4742014742014742,0.022113022113022112
EXAM,S3,341,,,,,,,0.0,0.13125506556412997,0.08183023419383276,False,,,,-207.9692450938967,-397.9384901877934,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
EXAM,S4,530,,,,,,,0.0,0.1431689495596892,0.0032065789106475225,False,,,,-277.61462279907096,-537.2292455981419,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
EXAM,S4,389,,,,,,,0.0,0.2548397505521125,0.3,False,,,,20.105450980113865,58.21090196022773,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
