dataset,subject,n_entry,n_exit,mean_entry_b,mean_exit_b,observed_width,a_bar,predicted_width,t,p
NURSE,6B_1593168956,3,4,2.0546973936793367,1.1553293745009716,0.8993680191783651,0.9114849197429824,0.6698882201969741,2.228981751557117,0.0771207693121148
NURSE,6B_1593176942,7,8,-0.026378970177493372,0.02850372160670428,-0.05488269178419765,0.8357166639813203,0.5881210205957695,-0.1279569078343868,0.9004801428286568
NURSE,6B_1593191957,13,12,4.58692146312713,4.8041691460656875,-0.21724768293855767,6.064010767209918,11.495240314720649,-0.3546608491062682,0.726098455166079
NURSE,6B_1593427701,9,9,1.4119678404883935,-2.611454256665942,4.023422097154335,2.7149265465428947,3.443620110081587,1.1558944498318269,0.26560992327095156
NURSE,6B_1593437366,11,10,0.9908780094308812,1.3025368502283339,-0.31165884079745265,1.6855770267173495,1.6846163619713241,-1.070592556391779,0.29938115609458854
NURSE,6B_1593446044,5,4,0.5393994331877833,-1.2841353189042197,1.8235347520920029,0.9331121996491212,0.6938712775995257,1.1974549163931696,0.28781813146500945
NURSE,6B_1593455714,4,4,-0.20842910056556002,-3.813025584500478,3.604596483934918,2.1556966381975955,2.4364616272996886,2.23376403393996,0.06756099469213678
NURSE,6B_1593514692,22,22,-0.984939809620737,-3.2175076097716357,2.232567800150899,7.164353249799574,14.76194545111498,1.1368782079043114,0.26355439114447393
NURSE,6D_1594757863,2,2,0.9137539837822368,-2.2036059332794324,,1.9149881513401334,2.0399862774704047,,
NURSE,6D_1594831043,7,8,-0.763172320045212,-0.603534624722288,-0.15963769532292393,0.6457995399901304,0.39950728792167145,-1.829436871889479,0.09931779362341747
NURSE,6D_1594998483,47,48,10.557354722358046,0.3872499194360615,10.170104802921983,16.47921014773263,51.4970910301846,4.702823302343697,9.977852499769964e-06
NURSE,6D_1595339521,2,3,1.0822735850571443,0.18167262521940097,,0.9033603009595206,0.660951528073474,,
NURSE,6D_1595523837,19,19,-4.147414366744921,-1.0937832762180337,-3.0536310905268875,,,-1.1228972731091746,0.26900889824825136
NURSE,7A_1587228286,10,10,-0.15889125041173993,-1.3281562128471636,1.1692649624354237,0.4564948750941707,0.2374280188014872,0.7905575971962124,0.4408984158687812
NURSE,7A_1587326219,3,3,1.056009899975172,0.8466651859088863,0.20934471406628563,1.2041400796436605,1.0171701980623444,0.1870942468868996,0.8673630600289834
NURSE,7A_1587556854,9,8,-0.7066738305283469,-0.3585538190275949,-0.34812001150075195,3.270677741311617,4.55338887661479,-0.7412706683949857,0.4739337503259682
NURSE,7A_1588977047,10,11,3.939228435184468,1.5028579271506037,2.436370508033864,11.529852917101325,30.13795360596456,1.1961821750524804,0.24635541567939503
NURSE,7A_1589025873,31,32,-0.5444851386788736,-0.6226742942337975,0.0781891555549239,1.4082545353188252,1.2864705450992342,0.3357670116806985,0.7384425755277725
NURSE,7A_1592926372,11,10,2.0030090960657247,-0.0071774115015021955,2.010186507567227,1.1226214772953917,0.9156471103438866,0.7567430271496527,0.45915698853165055
NURSE,7A_1592941276,5,5,27.699181424401417,5.082488072030529,22.616693352370888,7.992611187682627,17.39446753937184,0.8052611336733799,0.4455706677927367
NURSE,7A_1593091052,1,2,1.5225700003620277,-0.41357230000093637,,1.743439591227853,1.7721009780792734,,
NURSE,7A_1593104418,4,3,1.8105790976947005,1.9321714942300054,-0.12159239653530496,3.6299621373417574,5.323916702369076,-0.2579275299390732,0.8125446329595949
NURSE,7A_1593177044,16,16,16.61821812508479,2.0375177916080185,14.580700333476774,,,1.2507011830193364,0.22163602306449937
NURSE,7A_1593192268,23,23,15.492547148521098,-18.50617940378908,33.998726552310174,19.66641900970798,67.13763538515839,5.919721324217142,2.0200542822577774e-06
NURSE,7A_1593521778,8,8,1.8759024787907046,-1.1638313051966267,3.039733783987331,4.767334646067982,8.01293402763538,1.0865864471750764,0.2969076258471514
NURSE,7A_1593534070,10,10,2.1433012432419205,1.5324189161562605,0.61088232708566,3.548046415867598,5.144723611686465,0.8060232135245283,0.4332856780180143
NURSE,7A_1593609973,18,17,1.689698634066371,1.2483921514994396,0.4413064825669315,3.163462236110036,4.331338152218756,0.5242097340527063,0.60376126742266
NURSE,7A_1593620516,1,2,-2.879283164101037,-2.177542326735762,,5.699405720198977,10.474238777941933,,
NURSE,7A_1593696872,2,3,-9.11179584824629,-6.23054648074812,,2.6959568936370544,3.4075914905654994,,
NURSE,7A_1593709119,16,17,1.9033732494003321,1.0170108377807268,0.8863624116196054,2.878216769397273,3.7589223818283886,0.9438932705218723,0.3525354006282624
NURSE,7A_1594043417,11,11,-0.7079248123770738,-0.5419643861172811,-0.16596042625979268,1.6253726186452486,1.5951720009894224,-0.4120994935083452,0.6875376798503834
