dataset,subject,n_entry,n_exit,mean_entry_b,mean_exit_b,observed_width,a_bar,predicted_width,t,p
NURSE,CE_1586788313,11,10,2.025526186955201,3.0381567322040315,-1.0126305452488307,1.0966055572302267,0.8840030692193409,-0.9671009565986247,0.3470213383277747
NURSE,15_1594149654,10,10,2.3332265512016614,0.8368173588921903,1.4964091923094711,3.838272390598794,5.788710057358251,3.4489623374761917,0.00480106434447308
NURSE,6B_1587585327,31,31,3.6928210563076385,3.3125318730704314,0.38028918323720706,4.47267181592171,7.281630855503756,0.25425621384091207,0.8005961738285345
NURSE,7E_1603309557,9,10,9.00712765812821,-1.2915192353166673,10.298646893444877,6.657179389215286,13.222497669232052,2.2907541825047146,0.04016873248207849
NURSE,8B_1594153037,3,4,-0.01847499510341623,-0.5880640649950094,0.5695890698915932,1.5079469921106925,1.4254671789797728,0.8376720783810009,0.44459582695161176
NURSE,BG_1603681317,5,4,10.857726962086248,18.012169021136028,-7.15444205904978,,,-0.25145271772371014,0.8094601982556695
NURSE,E4_1587236732,4,3,32.781815680645956,-34.55500318837832,67.33681886902428,6.255964315645705,12.045352211305307,0.8069906444165154,0.4563442889851621
NURSE,15_1594213322,6,5,-0.16761660637157963,-0.4536624720974441,0.28604586572586443,0.348922344164769,0.15866139979723362,0.2613241017544879,0.800817768896533
NURSE,5C_1587297777,34,34,0.14220144650819627,-0.013506399593626314,0.1557078461018226,0.7780060347792602,0.528265876016566,0.9318653263255896,0.3548123743852626
NURSE,6B_1587653438,7,6,1.6530748471998122,2.099835815224506,-0.44676096802469356,2.0753686656191843,2.3015530639064754,-0.6135058060178882,0.554743953440463
NURSE,DF_1594305457,23,24,-2.1389870414604215,-2.5329200204756237,0.3939329790152022,2.0567799551245622,2.2707005018435793,0.5260250572284395,0.6016383954013623
NURSE,E4_1587241555,21,21,2.483594294716303,2.1325750907687144,0.35101920394758857,6.87195365550401,13.867508545415005,0.35548700861292054,0.7241145990659121
NURSE,15_1594220239,17,18,7.2310402371906,3.1572059792082423,4.073834257982357,12.785719888538264,35.19377779426026,1.9111224378136882,0.06802161951543556
NURSE,5C_1587336033,5,4,1.9268022693244873,1.492618473052754,0.4341837962717332,1.0886252116145456,0.8743708915897294,1.0097304020120323,0.34956375354480557
