dataset,subject,n,beta0,beta_S,beta_T,beta_U,alpha0,alpha_A,lam,sigma,eps,identified,mean_a,mean_b,pct_bistable,nll,aic,cusp_identified,lam_t,lam_p_nominal,pct_calm,pct_focused,pct_stuck,pct_overloaded,pct_recovering
NURSE,15_1595425036,172,0.8617840124081458,0.7167387807961897,-2.4824039219569047,-3.0979779634046465,1.7789756733306556,3.1264669890854115,0.024933414243436085,0.29457128434784013,0.3,True,3.267322487086285,-2.1335620641318314,0.4069767441860465,33.63643190380275,85.2728638076055,True,4.697399345414552,2.7715851755449475e-06,0.1744186046511628,0.19186046511627908,0.13372093023255813,0.3488372093023256,0.1511627906976744
NURSE,15_1595433234,192,-4.1297097209257805,8.307676126125784,-2.0714142238860362,2.731898570819793,14.749100508048835,-92.40067262063212,0.0040660868445828325,0.36033434406022896,0.013003134315989474,True,-9.769486954459127,-3.3961063367511617,0.08333333333333333,76.05917733993691,170.11835467987382,True,0.6621515367400033,0.25435128768095067,0.21354166666666666,0.2760416666666667,0.057291666666666664,0.4375,0.015625
NURSE,15_1595446619,237,0.5383722029278828,-0.5341506184291068,-0.5390723143231627,-0.20791627589375908,2.3326982560972938,-3.953322546864249,0.03285604407593377,0.16187853180940862,0.06496449577488206,True,1.2123656131363503,0.2084969377488708,0.45569620253164556,-94.86503692243654,-171.7300738448731,True,1.5756184201300394,0.058247111969248144,0.05063291139240506,0.0759493670886076,0.35864978902953587,0.4978902953586498,0.016877637130801686
NURSE,15_1595592772,244,,,,,,,0.0,0.12680646340569948,0.019750326209725007,False,,,,-157.0155998376938,-296.0311996753876,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,15_1595600598,115,-0.33239600183269813,1.5631512498551843,-1.3867429495928196,2.2332470693472164,-0.9384787629924151,1.609120731163564,0.018441415372444685,0.20255279258667283,0.3,True,-0.24588971880972824,-0.09728899149958865,0.043478260869565216,-20.271045554728946,-22.542091109457893,True,1.4468542342409119,0.07543050749160031,0.30434782608695654,0.2,0.0,0.4956521739130435,0.0
NURSE,15_1595608145,313,0.022648653976429595,-0.1830342406554094,-0.10874657528649112,-0.03477881261721691,0.10310568292876476,1.3253937803686098,0.09798025200986946,0.14808120432691046,0.3,True,0.7373588374500007,-0.04833695045831925,0.46006389776357826,-153.2094547144178,-288.4189094288356,True,5.91520738639331,4.444315343478591e-09,0.24281150159744408,0.17891373801916932,0.10223642172523961,0.3258785942492013,0.1501597444089457
NURSE,15_1595854651,73,49.619254445030464,-3.76715069434298,-22.372392300794505,-2.0990160245642824,13.046144961465304,-15078.247236216856,0.002207537240038328,0.1621526899338506,0.001,True,-62.91276965652547,40.55403307850604,0.0273972602739726,-28.82003932743382,-39.64007865486764,True,0.20029014139675888,0.42093950964813975,0.2328767123287671,0.2602739726027397,0.0136986301369863,0.4931506849315068,0.0
NURSE,15_1595857850,73,-0.1617890447625485,0.02045602199437952,-0.050982236226390545,-0.06904875749283566,1.537926677189077,-43.74327092961855,0.16567603555968938,0.06322464205842965,0.001,True,0.5099039362661569,-0.14662043640114966,0.3013698630136986,-96.63282825339085,-175.2656565067817,True,2.1493917534279054,0.01766566681473184,0.1917808219178082,0.3013698630136986,0.0136986301369863,0.2054794520547945,0.2876712328767123
NURSE,15_1595871983,446,,,,,,,0.0,0.05669761228011389,0.03642992704322469,False,,,,-645.7326680895765,-1273.465336179153,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,15_1595940277,208,,,,,,,0.0,0.0762776170302771,0.07048230506690945,False,,,,-238.96850149794867,-459.93700299589733,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,15_1595947283,101,-0.15683221560779875,0.1281810638559369,-0.18249549806732,-0.21176996581917262,2.3759710384153565,-57.439316484361015,0.09890936245561337,0.11825663792369938,0.001,True,0.3942336358226912,-0.22146967268139064,0.2376237623762376,-71.59595853196078,-125.19191706392155,True,1.5538277785057877,0.061811052160434345,0.19801980198019803,0.3069306930693069,0.0,0.31683168316831684,0.1782178217821782
NURSE,15_1595953571,492,1.8002811461906707,0.048653298861048584,-1.945857530567729,-0.28215181989477406,-0.7141507077947371,25.03558712166338,0.009392037884050526,0.10958652314633548,0.001,True,0.7810534367991774,1.0411356505767955,0.10365853658536585,-388.92225032340735,-759.8445006468147,True,1.4588251303008446,0.07263094320447529,0.2703252032520325,0.21138211382113822,0.016260162601626018,0.4898373983739837,0.012195121951219513
NURSE,15_1596027852,282,4.852629169024407,-3.2793720987214505,0.996157208486632,6.855454638539462,7.493738740269301,-67.49753078524887,0.0014192447292374199,0.06477594766055123,0.14821814702689562,True,-9.741417288726865,9.65000051338308,0.19858156028368795,-370.32495142161974,-722.6499028432395,True,0.13684531906120534,0.44562677860197797,0.14184397163120568,0.1595744680851064,0.1702127659574468,0.5283687943262412,0.0
NURSE,15_1596037241,436,0.3060119516328237,-0.2048915738492013,-0.17776316166362838,-0.10821897715489014,-0.10296988177273256,2.2590001008416243,0.024145848977048644,0.10875861484226959,0.007109364693409301,True,0.49661338529402976,0.1681631926106758,0.2706422018348624,-347.8633499725043,-677.7266999450086,True,1.702561664245489,0.044688097691769735,0.14678899082568808,0.25,0.10779816513761468,0.4197247706422018,0.07568807339449542
