dataset,subject,lrt_stat,p_nested,alpha0_full,n_boot,lam_t_obs,lam_t_null_p95,p_rw_lam_t,lr_obs,lr_null_p95,p_rw_lr,bimodality_obs,bimodality_null_p95,p_rw_bimodality,alpha0_obs,alpha0_null_p95,p_rw_alpha0
NURSE,E4_1587298478,8.755452699635953,0.152317880794702,3.0931810294028788,150,0.3603282698633428,2.954351963528012,0.7748344370860927,8.755452699635953,12.089306808838018,0.11920529801324503,64.71941574725764,80.00884047433424,0.07947019867549669,3.0931810294028788,5.198611242448078,0.1171875
NURSE,EG_1603627843,-0.7539405829093084,0.8543046357615894,,150,0.0,3.01684856531601,1.0,-0.7539405829093084,11.900877980650433,1.0,1029.8779531871742,781.0992351035738,0.026490066225165563,,14.11660488323786,
NURSE,F5_1594235058,7.684065624348804,0.9470198675496688,,150,0.0,3.0484396912297314,1.0,7.684065624348804,11.708668151028956,0.152317880794702,75.15273568314569,154.11389732220894,0.25165562913907286,,9.535887664607458,
NURSE,15_1594298975,4.163489599454806,0.2052980132450331,,150,0.0,3.0069505532254026,1.0,4.163489599454806,10.598513798140187,0.4304635761589404,276.50993233792633,266.0033614098895,0.059602649006622516,,15.53940750420068,
NURSE,5C_1587569014,1.1075692975213087,0.847682119205298,-11.554938913816803,150,0.3804159655662243,3.0674795907075723,0.9205298013245033,1.1075692975213087,11.670426045765575,0.8278145695364238,226.52811069040786,440.26929965505207,0.25165562913907286,-11.554938913816803,8.47161168578176,1.0
NURSE,6B_1588961203,2.072226436450883,0.4304635761589404,-3.0310232621434716,150,0.6094056188240115,3.0994771711444082,0.8278145695364238,2.072226436450883,12.146158776221958,0.6821192052980133,6.5700578821459885,138.50224925336724,0.609271523178808,-3.0310232621434716,9.395728931838809,0.927536231884058
NURSE,7A_1587583295,18.38605900557741,0.006622516556291391,,150,0.0,3.2429364195970263,1.0,18.38605900557741,11.467001445099436,0.006622516556291391,813.7692851624879,384.6337454372227,0.006622516556291391,,12.222979460381728,
NURSE,7E_1603373768,8.398370097725035,0.046357615894039736,,150,0.0,3.2558542422364622,1.0,8.398370097725035,11.293400718475272,0.17218543046357615,202.2175710508168,607.5308578697559,0.40397350993377484,,11.311830266977566,
NURSE,83_1604190038,47.08100704998378,0.006622516556291391,,150,0.0,3.077313118920026,1.0,47.08100704998378,11.710285489362706,0.006622516556291391,614.6093861819031,603.8539149501753,0.052980132450331126,,8.783220562435108,
NURSE,8B_1594313953,21.895247660529655,0.006622516556291391,,150,0.0,2.7513405247943123,1.0,21.895247660529655,9.832051152945855,0.013245033112582781,70.55307559693557,131.9187844641,0.2119205298013245,,8.587080353628599,
NURSE,BG_1603693561,0.0,,,0,0.0,0.0,1.0,0.0,0.0,1.0,-14.671047384665371,-14.671047384665371,1.0,,,
NURSE,CE_1587647855,11.600180162683188,0.5960264900662252,,150,0.0,2.8431349468671048,1.0,11.600180162683188,9.966570827873662,0.026490066225165563,368.83870820047173,174.14200069321524,0.006622516556291391,,15.017138549559846,
